startup_id,company_name,sector,founding_year,funding_rounds,total_funding_usd,employee_count,founder_experience,is_unicorn,ipo_status,market_volatility,investor_count,japanese_investor,success_score,last_valuation_usd,revenue_usd,ipo_valuation_usd,ipo_return_6m,esg_score,customer_growth_rate,burn_rate
STUP_12256,InnoSolutions Ventures,consumer tech,665.6666667,-126.7142857,-39275.35905,17888.42857,2946.573287,0,0,1866.457619,131.3809524,0,-270.0228571,-37570.69714,-1688.311923,,,2965.614915,,1748.2
STUP_12257,BrightMinds,fintech,665.0666667,-126.7714286,-39292.8059,17896.34286,2947.877763,0,0,1867.256762,131.4380952,0,-270.1642857,-37587.61971,-1689.069615,,,2966.912712,-91079.84,1748.973235
STUP_12258,RedNetworks,ecommerce,664.4666667,-126.8285714,-39310.25276,17904.25714,2949.18224,0,0,1868.055905,131.4952381,0,-270.3057143,-37604.54229,,,,,-91140.5,1749.746471
STUP_12259,TechSystems,healthtech,663.8666667,-126.8857143,-39327.69962,17912.17143,2950.486716,0,0,1868.855048,131.552381,0,-270.4471429,-37621.46486,-1690.585,,,2969.508305,-91201.16,1750.519706
STUP_12260,RedMinds Labs,edtech,663.2666667,-126.9428571,-39345.14648,17920.08571,2951.791192,0,0,1869.65419,131.6095238,0,-270.5885714,-37638.38743,-1691.342692,,,2970.806102,-91261.82,1751.292941
STUP_12261,TechVision Technologies,fintech,662.6666667,-127,-39362.59333,17928,2953.095668,0,0,1870.453333,131.6666667,0,-270.73,-37655.31,-1692.100385,,,2972.103898,,1752.066176
STUP_12262,InnoSolutions Ventures,consumer tech,662.0666667,-127.0571429,-39380.04019,17935.91429,2954.400144,0,0,1871.252476,131.7238095,0,-270.8714286,-37672.23257,-1692.858077,,,2973.401695,,1752.839412
STUP_12263,BrightMinds,fintech,661.4666667,-127.1142857,-39397.48705,17943.82857,2955.70462,0,0,1872.051619,131.7809524,0,-271.0128571,-37689.15514,-1693.615769,,,2974.699492,-91322.48,1753.612647
STUP_12264,RedNetworks,ecommerce,660.8666667,-127.1714286,-39414.9339,17951.74286,2957.009096,0,0,1872.850762,131.8380952,0,-271.1542857,-37706.07771,,,,,-91383.14,1754.385882
STUP_12265,TechSystems,healthtech,660.2666667,-127.2285714,-39432.38076,17959.65714,2958.313573,0,0,1873.649905,131.8952381,0,-271.2957143,-37723.00029,-1695.131154,,,2977.295085,-91443.8,1755.159118
STUP_12266,RedMinds Labs,edtech,659.6666667,-127.2857143,-39449.82762,17967.57143,2959.618049,0,0,1874.449048,131.952381,0,-271.4371429,-37739.92286,-1695.888846,,,2978.592881,-91504.46,1755.932353
STUP_12267,TechVision Technologies,fintech,659.0666667,-127.3428571,-39467.27448,17975.48571,2960.922525,0,0,1875.24819,132.0095238,0,-271.5785714,-37756.84543,-1696.646538,,,2979.890678,,1756.705588
STUP_12268,InnoSolutions Ventures,consumer tech,658.4666667,-127.4,-39484.72133,17983.4,2962.227001,0,0,1876.047333,132.0666667,0,-271.72,-37773.768,-1697.404231,,,2981.188475,,1757.478824
STUP_12269,BrightMinds,fintech,657.8666667,-127.4571429,-39502.16819,17991.31429,2963.531477,0,0,1876.846476,132.1238095,0,-271.8614286,-37790.69057,-1698.161923,,,2982.486271,-91565.12,1758.252059
STUP_12270,RedNetworks,ecommerce,657.2666667,-127.5142857,-39519.61505,17999.22857,2964.835953,0,0,1877.645619,132.1809524,0,-272.0028571,-37807.61314,,,,,-91625.78,1759.025294
STUP_12271,TechSystems,healthtech,656.6666667,-127.5714286,-39537.0619,18007.14286,2966.140429,0,0,1878.444762,132.2380952,0,-272.1442857,-37824.53571,-1699.677308,,,2985.081864,-91686.44,1759.798529
STUP_12272,RedMinds Labs,edtech,656.0666667,-127.6285714,-39554.50876,18015.05714,2967.444906,0,0,1879.243905,132.2952381,0,-272.2857143,-37841.45829,-1700.435,,,2986.379661,-91747.1,1760.571765
STUP_12273,TechVision Technologies,fintech,655.4666667,-127.6857143,-39571.95562,18022.97143,2968.749382,0,0,1880.043048,132.352381,0,-272.4271429,-37858.38086,-1701.192692,,,2987.677458,,1761.345
STUP_12274,InnoSolutions Ventures,consumer tech,654.8666667,-127.7428571,-39589.40248,18030.88571,2970.053858,0,0,1880.84219,132.4095238,0,-272.5685714,-37875.30343,-1701.950385,,,2988.975254,,1762.118235
STUP_12275,BrightMinds,fintech,654.2666667,-127.8,-39606.84933,18038.8,2971.358334,0,0,1881.641333,132.4666667,0,-272.71,-37892.226,-1702.708077,,,2990.273051,-91807.76,1762.891471
STUP_12276,RedNetworks,ecommerce,653.6666667,-127.8571429,-39624.29619,18046.71429,2972.66281,0,0,1882.440476,132.5238095,0,-272.8514286,-37909.14857,,,,,-91868.42,1763.664706
STUP_12277,TechSystems,healthtech,653.0666667,-127.9142857,-39641.74305,18054.62857,2973.967286,0,0,1883.239619,132.5809524,0,-272.9928571,-37926.07114,-1704.223462,,,2992.868644,-91929.08,1764.437941
STUP_12278,RedMinds Labs,edtech,652.4666667,-127.9714286,-39659.1899,18062.54286,2975.271763,0,0,1884.038762,132.6380952,0,-273.1342857,-37942.99371,-1704.981154,,,2994.166441,-91989.74,1765.211176
STUP_12279,TechVision Technologies,fintech,651.8666667,-128.0285714,-39676.63676,18070.45714,2976.576239,0,0,1884.837905,132.6952381,0,-273.2757143,-37959.91629,-1705.738846,,,2995.464237,,1765.984412
STUP_12280,InnoSolutions Ventures,consumer tech,651.2666667,-128.0857143,-39694.08362,18078.37143,2977.880715,0,0,1885.637048,132.752381,0,-273.4171429,-37976.83886,-1706.496538,,,2996.762034,,1766.757647
STUP_12281,BrightMinds,fintech,650.6666667,-128.1428571,-39711.53048,18086.28571,2979.185191,0,0,1886.43619,132.8095238,0,-273.5585714,-37993.76143,-1707.254231,,,2998.059831,-92050.4,1767.530882
STUP_12282,RedNetworks,ecommerce,650.0666667,-128.2,-39728.97733,18094.2,2980.489667,0,0,1887.235333,132.8666667,0,-273.7,-38010.684,,,,,-92111.06,1768.304118
STUP_12283,TechSystems,healthtech,649.4666667,-128.2571429,-39746.42419,18102.11429,2981.794143,0,0,1888.034476,132.9238095,0,-273.8414286,-38027.60657,-1708.769615,,,3000.655424,-92171.72,1769.077353
STUP_12284,RedMinds Labs,edtech,648.8666667,-128.3142857,-39763.87105,18110.02857,2983.098619,0,0,1888.833619,132.9809524,0,-273.9828571,-38044.52914,-1709.527308,,,3001.95322,-92232.38,1769.850588
STUP_12285,TechVision Technologies,fintech,648.2666667,-128.3714286,-39781.3179,18117.94286,2984.403096,0,0,1889.632762,133.0380952,0,-274.1242857,-38061.45171,-1710.285,,,3003.251017,,1770.623824
STUP_12286,InnoSolutions Ventures,consumer tech,647.6666667,-128.4285714,-39798.76476,18125.85714,2985.707572,0,0,1890.431905,133.0952381,0,-274.2657143,-38078.37429,-1711.042692,,,3004.548814,,1771.397059
STUP_12287,BrightMinds,fintech,647.0666667,-128.4857143,-39816.21162,18133.77143,2987.012048,0,0,1891.231048,133.152381,0,-274.4071429,-38095.29686,-1711.800385,,,3005.84661,-92293.04,1772.170294
STUP_12288,RedNetworks,ecommerce,646.4666667,-128.5428571,-39833.65848,18141.68571,2988.316524,0,0,1892.03019,133.2095238,0,-274.5485714,-38112.21943,,,,,-92353.7,1772.943529
STUP_12289,TechSystems,healthtech,645.8666667,-128.6,-39851.10533,18149.6,2989.621,0,0,1892.829333,133.2666667,0,-274.69,-38129.142,-1713.315769,,,3008.442203,-92414.36,1773.716765
STUP_12290,RedMinds Labs,edtech,645.2666667,-128.6571429,-39868.55219,18157.51429,2990.925476,0,0,1893.628476,133.3238095,0,-274.8314286,-38146.06457,-1714.073462,,,3009.74,-92475.02,1774.49
STUP_12291,TechVision Technologies,fintech,644.6666667,-128.7142857,-39885.99905,18165.42857,2992.229953,0,0,1894.427619,133.3809524,0,-274.9728571,-38162.98714,-1714.831154,,,3011.037797,,1775.263235
STUP_12292,InnoSolutions Ventures,consumer tech,644.0666667,-128.7714286,-39903.4459,18173.34286,2993.534429,0,0,1895.226762,133.4380952,0,-275.1142857,-38179.90971,-1715.588846,,,3012.335593,,1776.036471
STUP_12293,BrightMinds,fintech,643.4666667,-128.8285714,-39920.89276,18181.25714,2994.838905,0,0,1896.025905,133.4952381,0,-275.2557143,-38196.83229,-1716.346538,,,3013.63339,-92535.68,1776.809706
STUP_12294,RedNetworks,ecommerce,642.8666667,-128.8857143,-39938.33962,18189.17143,2996.143381,0,0,1896.825048,133.552381,0,-275.3971429,-38213.75486,,,,,-92596.34,1777.582941
STUP_12295,TechSystems,healthtech,642.2666667,-128.9428571,-39955.78648,18197.08571,2997.447857,0,0,1897.62419,133.6095238,0,-275.5385714,-38230.67743,-1717.861923,,,3016.228983,-92657,1778.356176
STUP_12296,RedMinds Labs,edtech,641.6666667,-129,-39973.23333,18205,2998.752333,0,0,1898.423333,133.6666667,0,-275.68,-38247.6,-1718.619615,,,3017.52678,-92717.66,1779.129412
STUP_12297,TechVision Technologies,fintech,641.0666667,-129.0571429,-39990.68019,18212.91429,3000.056809,0,0,1899.222476,133.7238095,0,-275.8214286,-38264.52257,-1719.377308,,,3018.824576,,1779.902647
STUP_12298,InnoSolutions Ventures,consumer tech,640.4666667,-129.1142857,-40008.12705,18220.82857,3001.361286,0,0,1900.021619,133.7809524,0,-275.9628571,-38281.44514,-1720.135,,,3020.122373,,1780.675882
STUP_12299,BrightMinds,fintech,639.8666667,-129.1714286,-40025.5739,18228.74286,3002.665762,0,0,1900.820762,133.8380952,0,-276.1042857,-38298.36771,-1720.892692,,,3021.420169,-92778.32,1781.449118
STUP_12300,RedNetworks,ecommerce,639.2666667,-129.2285714,-40043.02076,18236.65714,3003.970238,0,0,1901.619905,133.8952381,0,-276.2457143,-38315.29029,,,,,-92838.98,1782.222353
STUP_12301,TechSystems,healthtech,638.6666667,-129.2857143,-40060.46762,18244.57143,3005.274714,0,0,1902.419048,133.952381,0,-276.3871429,-38332.21286,-1722.408077,,,3024.015763,-92899.64,1782.995588
STUP_12302,RedMinds Labs,edtech,638.0666667,-129.3428571,-40077.91448,18252.48571,3006.57919,0,0,1903.21819,134.0095238,0,-276.5285714,-38349.13543,-1723.165769,,,3025.313559,-92960.3,1783.768824
STUP_12303,TechVision Technologies,fintech,637.4666667,-129.4,-40095.36133,18260.4,3007.883666,0,0,1904.017333,134.0666667,0,-276.67,-38366.058,-1723.923462,,,3026.611356,,1784.542059
STUP_12304,InnoSolutions Ventures,consumer tech,636.8666667,-129.4571429,-40112.80819,18268.31429,3009.188142,0,0,1904.816476,134.1238095,0,-276.8114286,-38382.98057,-1724.681154,,,3027.909153,,1785.315294
STUP_12305,BrightMinds,fintech,636.2666667,-129.5142857,-40130.25505,18276.22857,3010.492619,0,0,1905.615619,134.1809524,0,-276.9528571,-38399.90314,-1725.438846,,,3029.206949,-93020.96,1786.088529
STUP_12306,RedNetworks,ecommerce,635.6666667,-129.5714286,-40147.7019,18284.14286,3011.797095,0,0,1906.414762,134.2380952,0,-277.0942857,-38416.82571,,,,,-93081.62,1786.861765
STUP_12307,TechSystems,healthtech,635.0666667,-129.6285714,-40165.14876,18292.05714,3013.101571,0,0,1907.213905,134.2952381,0,-277.2357143,-38433.74829,-1726.954231,,,3031.802542,-93142.28,1787.635
STUP_12308,RedMinds Labs,edtech,634.4666667,-129.6857143,-40182.59562,18299.97143,3014.406047,0,0,1908.013048,134.352381,0,-277.3771429,-38450.67086,-1727.711923,,,3033.100339,-93202.94,1788.408235
STUP_12309,TechVision Technologies,fintech,633.8666667,-129.7428571,-40200.04248,18307.88571,3015.710523,0,0,1908.81219,134.4095238,0,-277.5185714,-38467.59343,-1728.469615,,,3034.398136,,1789.181471
STUP_12310,InnoSolutions Ventures,consumer tech,633.2666667,-129.8,-40217.48933,18315.8,3017.014999,0,0,1909.611333,134.4666667,0,-277.66,-38484.516,-1729.227308,,,3035.695932,,1789.954706
STUP_12311,BrightMinds,fintech,632.6666667,-129.8571429,-40234.93619,18323.71429,3018.319476,0,0,1910.410476,134.5238095,0,-277.8014286,-38501.43857,-1729.985,,,3036.993729,-93263.6,1790.727941
STUP_12312,RedNetworks,ecommerce,632.0666667,-129.9142857,-40252.38305,18331.62857,3019.623952,0,0,1911.209619,134.5809524,0,-277.9428571,-38518.36114,,,,,-93324.26,1791.501176
STUP_12313,TechSystems,healthtech,631.4666667,-129.9714286,-40269.8299,18339.54286,3020.928428,0,0,1912.008762,134.6380952,0,-278.0842857,-38535.28371,-1731.500385,,,3039.589322,-93384.92,1792.274412
STUP_12314,RedMinds Labs,edtech,630.8666667,-130.0285714,-40287.27676,18347.45714,3022.232904,0,0,1912.807905,134.6952381,0,-278.2257143,-38552.20629,-1732.258077,,,3040.887119,-93445.58,1793.047647
STUP_12315,TechVision Technologies,fintech,630.2666667,-130.0857143,-40304.72362,18355.37143,3023.53738,0,0,1913.607048,134.752381,0,-278.3671429,-38569.12886,-1733.015769,,,3042.184915,,1793.820882
STUP_12316,InnoSolutions Ventures,consumer tech,629.6666667,-130.1428571,-40322.17048,18363.28571,3024.841856,0,0,1914.40619,134.8095238,0,-278.5085714,-38586.05143,-1733.773462,,,3043.482712,,1794.594118
STUP_12317,BrightMinds,fintech,629.0666667,-130.2,-40339.61733,18371.2,3026.146332,0,0,1915.205333,134.8666667,0,-278.65,-38602.974,-1734.531154,,,3044.780508,-93506.24,1795.367353
STUP_12318,RedNetworks,ecommerce,628.4666667,-130.2571429,-40357.06419,18379.11429,3027.450809,0,0,1916.004476,134.9238095,0,-278.7914286,-38619.89657,,,,,-93566.9,1796.140588
STUP_12319,TechSystems,healthtech,627.8666667,-130.3142857,-40374.51105,18387.02857,3028.755285,0,0,1916.803619,134.9809524,0,-278.9328571,-38636.81914,-1736.046538,,,3047.376102,-93627.56,1796.913824
STUP_12320,RedMinds Labs,edtech,627.2666667,-130.3714286,-40391.9579,18394.94286,3030.059761,0,0,1917.602762,135.0380952,0,-279.0742857,-38653.74171,-1736.804231,,,3048.673898,-93688.22,1797.687059
STUP_12321,TechVision Technologies,fintech,626.6666667,-130.4285714,-40409.40476,18402.85714,3031.364237,0,0,1918.401905,135.0952381,0,-279.2157143,-38670.66429,-1737.561923,,,3049.971695,,1798.460294
STUP_12322,InnoSolutions Ventures,consumer tech,626.0666667,-130.4857143,-40426.85162,18410.77143,3032.668713,0,0,1919.201048,135.152381,0,-279.3571429,-38687.58686,-1738.319615,,,3051.269492,,1799.233529
STUP_12323,BrightMinds,fintech,625.4666667,-130.5428571,-40444.29848,18418.68571,3033.973189,0,0,1920.00019,135.2095238,0,-279.4985714,-38704.50943,-1739.077308,,,3052.567288,-93748.88,1800.006765
STUP_12324,RedNetworks,ecommerce,624.8666667,-130.6,-40461.74533,18426.6,3035.277665,0,0,1920.799333,135.2666667,0,-279.64,-38721.432,,,,,-93809.54,1800.78
STUP_12325,TechSystems,healthtech,624.2666667,-130.6571429,-40479.19219,18434.51429,3036.582142,0,0,1921.598476,135.3238095,0,-279.7814286,-38738.35457,-1740.592692,,,3055.162881,-93870.2,1801.553235
STUP_12326,RedMinds Labs,edtech,623.6666667,-130.7142857,-40496.63905,18442.42857,3037.886618,0,0,1922.397619,135.3809524,0,-279.9228571,-38755.27714,-1741.350385,,,3056.460678,-93930.86,1802.326471
STUP_12327,TechVision Technologies,fintech,623.0666667,-130.7714286,-40514.0859,18450.34286,3039.191094,0,0,1923.196762,135.4380952,0,-280.0642857,-38772.19971,-1742.108077,,,3057.758475,,1803.099706
STUP_12328,InnoSolutions Ventures,consumer tech,622.4666667,-130.8285714,-40531.53276,18458.25714,3040.49557,0,0,1923.995905,135.4952381,0,-280.2057143,-38789.12229,-1742.865769,,,3059.056271,,1803.872941
STUP_12329,BrightMinds,fintech,621.8666667,-130.8857143,-40548.97962,18466.17143,3041.800046,0,0,1924.795048,135.552381,0,-280.3471429,-38806.04486,-1743.623462,,,3060.354068,-93991.52,1804.646176
STUP_12330,RedNetworks,ecommerce,621.2666667,-130.9428571,-40566.42648,18474.08571,3043.104522,0,0,1925.59419,135.6095238,0,-280.4885714,-38822.96743,,,,,-94052.18,1805.419412
STUP_12331,TechSystems,healthtech,620.6666667,-131,-40583.87333,18482,3044.408999,0,0,1926.393333,135.6666667,0,-280.63,-38839.89,-1745.138846,,,3062.949661,-94112.84,1806.192647
STUP_12332,RedMinds Labs,edtech,620.0666667,-131.0571429,-40601.32019,18489.91429,3045.713475,0,0,1927.192476,135.7238095,0,-280.7714286,-38856.81257,-1745.896538,,,3064.247458,-94173.5,1806.965882
STUP_12333,TechVision Technologies,fintech,619.4666667,-131.1142857,-40618.76705,18497.82857,3047.017951,0,0,1927.991619,135.7809524,0,-280.9128571,-38873.73514,-1746.654231,,,3065.545254,,1807.739118
STUP_12334,InnoSolutions Ventures,consumer tech,618.8666667,-131.1714286,-40636.2139,18505.74286,3048.322427,0,0,1928.790762,135.8380952,0,-281.0542857,-38890.65771,-1747.411923,,,3066.843051,,1808.512353
STUP_12335,BrightMinds,fintech,618.2666667,-131.2285714,-40653.66076,18513.65714,3049.626903,0,0,1929.589905,135.8952381,0,-281.1957143,-38907.58029,-1748.169615,,,3068.140847,-94234.16,1809.285588
STUP_12336,RedNetworks,ecommerce,617.6666667,-131.2857143,-40671.10762,18521.57143,3050.931379,0,0,1930.389048,135.952381,0,-281.3371429,-38924.50286,,,,,-94294.82,1810.058824
STUP_12337,TechSystems,healthtech,617.0666667,-131.3428571,-40688.55448,18529.48571,3052.235855,0,0,1931.18819,136.0095238,0,-281.4785714,-38941.42543,-1749.685,,,3070.736441,-94355.48,1810.832059
STUP_12338,RedMinds Labs,edtech,616.4666667,-131.4,-40706.00133,18537.4,3053.540332,0,0,1931.987333,136.0666667,0,-281.62,-38958.348,-1750.442692,,,3072.034237,-94416.14,1811.605294
STUP_12339,TechVision Technologies,fintech,615.8666667,-131.4571429,-40723.44819,18545.31429,3054.844808,0,0,1932.786476,136.1238095,0,-281.7614286,-38975.27057,-1751.200385,,,3073.332034,,1812.378529
STUP_12340,InnoSolutions Ventures,consumer tech,615.2666667,-131.5142857,-40740.89505,18553.22857,3056.149284,0,0,1933.585619,136.1809524,0,-281.9028571,-38992.19314,-1751.958077,,,3074.629831,,1813.151765
STUP_12341,BrightMinds,fintech,614.6666667,-131.5714286,-40758.3419,18561.14286,3057.45376,0,0,1934.384762,136.2380952,0,-282.0442857,-39009.11571,-1752.715769,,,3075.927627,-94476.8,1813.925
STUP_12342,RedNetworks,ecommerce,614.0666667,-131.6285714,-40775.78876,18569.05714,3058.758236,0,0,1935.183905,136.2952381,0,-282.1857143,-39026.03829,,,,,-94537.46,1814.698235
STUP_12343,TechSystems,healthtech,613.4666667,-131.6857143,-40793.23562,18576.97143,3060.062712,0,0,1935.983048,136.352381,0,-282.3271429,-39042.96086,-1754.231154,,,3078.52322,-94598.12,1815.471471
STUP_12344,RedMinds Labs,edtech,612.8666667,-131.7428571,-40810.68248,18584.88571,3061.367188,0,0,1936.78219,136.4095238,0,-282.4685714,-39059.88343,-1754.988846,,,3079.821017,-94658.78,1816.244706
STUP_12345,TechVision Technologies,fintech,612.2666667,-131.8,-40828.12933,18592.8,3062.671665,0,0,1937.581333,136.4666667,0,-282.61,-39076.806,-1755.746538,,,3081.118814,,1817.017941
STUP_12346,InnoSolutions Ventures,consumer tech,611.6666667,-131.8571429,-40845.57619,18600.71429,3063.976141,0,0,1938.380476,136.5238095,0,-282.7514286,-39093.72857,-1756.504231,,,3082.41661,,1817.791176
STUP_12347,BrightMinds,fintech,611.0666667,-131.9142857,-40863.02305,18608.62857,3065.280617,0,0,1939.179619,136.5809524,0,-282.8928571,-39110.65114,-1757.261923,,,3083.714407,-94719.44,1818.564412
STUP_12348,RedNetworks,ecommerce,610.4666667,-131.9714286,-40880.4699,18616.54286,3066.585093,0,0,1939.978762,136.6380952,0,-283.0342857,-39127.57371,,,,,-94780.1,1819.337647
STUP_12349,TechSystems,healthtech,609.8666667,-132.0285714,-40897.91676,18624.45714,3067.889569,0,0,1940.777905,136.6952381,0,-283.1757143,-39144.49629,-1758.777308,,,3086.31,-94840.76,1820.110882
STUP_12350,RedMinds Labs,edtech,609.2666667,-132.0857143,-40915.36362,18632.37143,3069.194045,0,0,1941.577048,136.752381,0,-283.3171429,-39161.41886,-1759.535,,,3087.607797,-94901.42,1820.884118
STUP_12351,TechVision Technologies,fintech,608.6666667,-132.1428571,-40932.81048,18640.28571,3070.498522,0,0,1942.37619,136.8095238,0,-283.4585714,-39178.34143,-1760.292692,,,3088.905593,,1821.657353
STUP_12352,InnoSolutions Ventures,consumer tech,608.0666667,-132.2,-40950.25733,18648.2,3071.802998,0,0,1943.175333,136.8666667,0,-283.6,-39195.264,-1761.050385,,,3090.20339,,1822.430588
STUP_12353,BrightMinds,fintech,607.4666667,-132.2571429,-40967.70419,18656.11429,3073.107474,0,0,1943.974476,136.9238095,0,-283.7414286,-39212.18657,-1761.808077,,,3091.501186,-94962.08,1823.203824
STUP_12354,RedNetworks,ecommerce,606.8666667,-132.3142857,-40985.15105,18664.02857,3074.41195,0,0,1944.773619,136.9809524,0,-283.8828571,-39229.10914,,,,,-95022.74,1823.977059
STUP_12355,TechSystems,healthtech,606.2666667,-132.3714286,-41002.5979,18671.94286,3075.716426,0,0,1945.572762,137.0380952,0,-284.0242857,-39246.03171,-1763.323462,,,3094.09678,-95083.4,1824.750294
STUP_12356,RedMinds Labs,edtech,605.6666667,-132.4285714,-41020.04476,18679.85714,3077.020902,0,0,1946.371905,137.0952381,0,-284.1657143,-39262.95429,-1764.081154,,,3095.394576,-95144.06,1825.523529
STUP_12357,TechVision Technologies,fintech,605.0666667,-132.4857143,-41037.49162,18687.77143,3078.325378,0,0,1947.171048,137.152381,0,-284.3071429,-39279.87686,-1764.838846,,,3096.692373,,1826.296765
